"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
1,676472875E0;-1,555877686E1;-4,260871887E1;-8,285583496E0;4,611105459E1
1,686514875E0;-1,564051819E1;-4,262505341E1;-8,260528564E0;4,614929381E1
1,696556875E0;-1,581950378E1;-4,281973267E1;-8,162963867E0;4,637262322E1
1,706598875E0;-1,564704895E1;-4,252623749E1;-8,284423828E0;4,606454921E1
1,716640875E0;-1,557434082E1;-4,253015137E1;-8,549804688E0;4,609200611E1
1,726682875E0;-1,572517395E1;-4,267375183E1;-8,590881348E0;4,628318737E1
1,736723875E0;-1,601844788E1;-4,246618652E1;-9,035278320E0;4,627746670E1
1,746765875E0;-1,607369995E1;-4,254509735E1;-9,161071777E0;4,639368895E1
1,756807875E0;-1,615373230E1;-4,254492188E1;-8,755401611E0;4,634296605E1
1,766849875E0;-1,605809021E1;-4,251382446E1;-9,001953125E0;4,632842207E1
1,776890875E0;-1,610275269E1;-4,222712708E1;-9,255828857E0;4,613132637E1
1,786932875E0;-1,605242920E1;-4,201628876E1;-9,010559082E0;4,587198687E1
1,796974875E0;-1,634164429E1;-4,214945984E1;-9,304107666E0;4,615401090E1
1,807016875E0;-1,624235535E1;-4,183534241E1;-9,265319824E0;4,582418720E1
1,817058875E0;-1,651557922E1;-4,198612213E1;-9,248596191E0;4,605578509E1
1,827100875E0;-1,643923950E1;-4,204190063E1;-9,320587158E0;4,609385370E1
1,837147458E0;-1,674360657E1;-4,183497620E1;-9,314880371E0;4,601391736E1
1,847189458E0;-1,646951294E1;-4,193148804E1;-9,426666260E0;4,602560790E1
1,857231458E0;-1,651892090E1;-4,184541321E1;-9,248962402E0;4,592882167E1
1,867273458E0;-1,629318237E1;-4,189091492E1;-9,334442139E0;4,590695323E1
1,877315458E0;-1,642938232E1;-4,170452881E1;-9,175048828E0;4,575340258E1
1,887356458E0;-1,660522461E1;-4,176907349E1;-9,533172607E0;4,594856216E1
1,897398458E0;-1,639608765E1;-4,165784454E1;-9,645507812E0;4,579567144E1
1,907440458E0;-1,638201904E1;-4,146830750E1;-9,399383545E0;4,556686829E1
1,917482458E0;-1,652972412E1;-4,210112000E1;-1,018212891E1;4,636174968E1
1,927524458E0;-1,648849487E1;-4,187986755E1;-1,008911133E1;4,612574050E1
1,937565458E0;-1,666677856E1;-4,208018494E1;-9,690185547E0;4,628631729E1
1,947607458E0;-1,645008850E1;-4,216456604E1;-9,425781250E0;4,623095709E1
1,957649458E0;-1,643855286E1;-4,224517059E1;-9,352264404E0;4,628547621E1
1,967691458E0;-1,643309021E1;-4,239585876E1;-9,803222656E0;4,651406743E1
1,977733458E0;-1,636909485E1;-4,219245148E1;-9,533477783E0;4,624972893E1
1,987774458E0;-1,634246826E1;-4,200292206E1;-9,494812012E0;4,605945273E1
1,997816458E0;-1,605636597E1;-4,199221802E1;-9,471313477E0;4,594408603E1
2,007858458E0;-1,601702881E1;-4,221318054E1;-9,527038574E0;4,614393012E1
2,017900458E0;-1,645167542E1;-4,218995667E1;-9,476074219E0;4,626495488E1
2,027942458E0;-1,632514954E1;-4,211294556E1;-9,467071533E0;4,614798083E1
2,037983458E0;-1,618060303E1;-4,187332916E1;-9,452850342E0;4,587530914E1
2,048025458E0;-1,622915649E1;-4,208319855E1;-9,553680420E0;4,610481461E1
2,058067458E0;-1,617356873E1;-4,207180023E1;-9,549163818E0;4,607393221E1
2,068109458E0;-1,621635437E1;-4,191659546E1;-9,476104736E0;4,593220749E1
2,078151458E0;-1,632157898E1;-4,199473572E1;-9,573486328E0;4,606086635E1
2,088192458E0;-1,640843201E1;-4,190749359E1;-9,519378662E0;4,600101336E1
2,098234458E0;-1,623716736E1;-4,196164703E1;-9,455291748E0;4,597638489E1
2,108276458E0;-1,635563660E1;-4,185535431E1;-9,564178467E0;4,594399898E1
2,118318458E0;-1,641998291E1;-4,207331848E1;-9,415222168E0;4,613487158E1
2,128360458E0;-1,623602295E1;-4,199292755E1;-9,367980957E0;4,598666625E1
2,138401458E0;-1,649467468E1;-4,205123901E1;-9,168579102E0;4,609168947E1
2,148443458E0;-1,642044067E1;-4,217058563E1;-9,120941162E0;4,616471306E1
2,158485458E0;-1,626844788E1;-4,210971069E1;-9,220245361E0;4,607497212E1
2,168527458E0;-1,648616028E1;-4,213314056E1;-8,885528564E0;4,610799966E1
2,178569458E0;-1,652131653E1;-4,216899872E1;-9,463256836E0;4,626804062E1
2,188610458E0;-1,656785583E1;-4,216916656E1;-9,463867188E0;4,628495693E1
2,198652458E0;-1,644767761E1;-4,230862427E1;-9,716583252E0;4,642152277E1
2,208694458E0;-1,627288818E1;-4,202592468E1;-9,349822998E0;4,602612764E1
2,218736458E0;-1,647985840E1;-4,202964020E1;-9,174499512E0;4,606786113E1
2,228778458E0;-1,656785583E1;-4,208963013E1;-9,672973633E0;4,625578050E1
2,238819458E0;-1,640734863E1;-4,184648895E1;-9,366088867E0;4,591354209E1
2,248861458E0;-1,629327393E1;-4,191181946E1;-9,717681885E0;4,600548583E1
2,258903458E0;-1,629234314E1;-4,194704437E1;-9,558807373E0;4,600397564E1
2,268945458E0;-1,620544434E1;-4,197756958E1;-9,410369873E0;4,597051049E1
2,278987458E0;-1,640521240E1;-4,187741852E1;-9,500335693E0;4,596852786E1
2,289028458E0;-1,637500000E1;-4,201380157E1;-9,662261963E0;4,611571808E1
2,299070458E0;-1,607531738E1;-4,199765015E1;-9,670227051E0;4,599708402E1
2,309112458E0;-1,608764648E1;-4,232350159E1;-9,938049316E0;4,635575455E1
2,319154458E0;-1,609634399E1;-4,215172577E1;-9,497131348E0;4,610917240E1
2,329196458E0;-1,607722473E1;-4,189083862E1;-9,660003662E0;4,589809567E1
2,339238458E0;-1,626254272E1;-4,195020294E1;-9,842620850E0;4,605612889E1
2,349279458E0;-1,608793640E1;-4,204199219E1;-9,849609375E0;4,607999142E1
2,359321458E0;-1,599916077E1;-4,197800446E1;-9,787200928E0;4,597733469E1
2,369363458E0;-1,605081177E1;-4,202008820E1;-9,701385498E0;4,601557618E1
2,379405458E0;-1,608526611E1;-4,207025146E1;-9,814544678E0;4,609736578E1
2,389447458E0;-1,593156433E1;-4,202773285E1;-9,717712402E0;4,598455181E1
2,399488458E0;-1,592689514E1;-4,203157043E1;-9,506286621E0;4,594222880E1
2,409530458E0;-1,601205444E1;-4,205883789E1;-9,762207031E0;4,605032484E1
2,419572458E0;-1,633428955E1;-4,178475189E1;-9,856170654E0;4,593385033E1
2,429614458E0;-1,626060486E1;-4,196029663E1;-1,018035889E1;4,613798295E1
2,439656458E0;-1,624914551E1;-4,177837372E1;-9,681243896E0;4,586059009E1
2,449697458E0;-1,616262817E1;-4,168640900E1;-1,002780151E1;4,582078183E1
2,459739458E0;-1,639358521E1;-4,160087585E1;-9,763000488E0;4,576787832E1
2,469781458E0;-1,641297913E1;-4,170732880E1;-9,672332764E0;4,585238467E1
2,479823458E0;-1,656689453E1;-4,170123291E1;-9,416534424E0;4,584894700E1
2,489865458E0;-1,661714172E1;-4,154396057E1;-9,152313232E0;4,567050357E1
2,499906458E0;-1,659538269E1;-4,165287781E1;-9,567962646E0;4,584664508E1
2,509948458E0;-1,664633179E1;-4,156562042E1;-9,869628906E0;4,584987173E1
2,519990458E0;-1,665528870E1;-4,154478455E1;-9,642272949E0;4,578581868E1
2,530032458E0;-1,697677612E1;-4,155991364E1;-9,899536133E0;4,597214553E1
2,540074458E0;-1,687223816E1;-4,164486694E1;-9,609802246E0;4,594905508E1
2,550115458E0;-1,702632141E1;-4,159605408E1;-9,780792236E0;4,599773073E1
2,560157458E0;-1,686936951E1;-4,188214111E1;-9,354492188E0;4,611069177E1
2,570199458E0;-1,677795410E1;-4,161355591E1;-9,003173828E0;4,576292078E1
2,580241458E0;-1,679940796E1;-4,202378082E1;-9,018829346E0;4,614712933E1
2,590283458E0;-1,696331787E1;-4,182489014E1;-9,084686279E0;4,603919105E1
2,600324458E0;-1,676148987E1;-4,167571259E1;-9,376220703E0;4,588819104E1
2,610366458E0;-1,685464478E1;-4,190965271E1;-9,158508301E0;4,609095698E1
2,620408458E0;-1,668222046E1;-4,155753326E1;-8,911285400E0;4,565890995E1
2,630450458E0;-1,645973206E1;-4,149712372E1;-8,970184326E0;4,553458315E1
2,640492458E0;-1,668081665E1;-4,128409576E1;-9,007202148E0;4,542858019E1
2,650533458E0;-1,692140198E1;-4,140766907E1;-9,230346680E0;4,567415245E1
2,660575458E0;-1,659895325E1;-4,159457397E1;-9,066436768E0;4,569282338E1
2,670617458E0;-1,675196838E1;-4,164322662E1;-8,891967773E0;4,575864792E1
2,680659458E0;-1,684416199E1;-4,133271790E1;-9,057250977E0;4,554287164E1
2,690701458E0;-1,692277527E1;-4,136735535E1;-9,013397217E0;4,559473369E1
2,700742458E0;-1,681561279E1;-4,143889618E1;-9,010375977E0;4,561944569E1
2,710784458E0;-1,689645386E1;-4,143228912E1;-8,718872070E0;4,558665885E1
2,720826458E0;-1,660568237E1;-4,138512421E1;-8,721313477E0;4,543719293E1
2,730868458E0;-1,650607300E1;-4,127268219E1;-8,834259033E0;4,532029207E1
2,740910458E0;-1,640058899E1;-4,150562286E1;-8,903503418E0;4,550789406E1
2,750951458E0;-1,680471802E1;-4,147031403E1;-8,461456299E0;4,553879375E1
2,760993458E0;-1,665492249E1;-4,126288605E1;-8,729919434E0;4,534560289E1
2,771035458E0;-1,666630554E1;-4,118519592E1;-8,486175537E0;4,523274565E1
2,781077458E0;-1,640701294E1;-4,120785522E1;-9,068450928E0;4,527156070E1
2,791119458E0;-1,641979980E1;-4,154051208E1;-8,914031982E0;4,554869851E1
2,801160458E0;-1,642956543E1;-4,127834320E1;-9,022521973E0;4,533473437E1
2,811202458E0;-1,624320984E1;-4,136314392E1;-8,890319824E0;4,531875249E1
2,821244458E0;-1,610610962E1;-4,162300110E1;-8,524200439E0;4,543724222E1
2,831280833E0;-1,615829468E1;-4,161595154E1;-8,450042725E0;4,543546117E1
2,841322833E0;-1,609535217E1;-4,154949951E1;-8,679199219E0;4,539548183E1
2,851363833E0;-1,609011841E1;-4,141807556E1;-8,405242920E0;4,522164307E1
2,861405833E0;-1,605450439E1;-4,161698914E1;-8,498931885E0;4,540872977E1
2,871447833E0;-1,574961853E1;-4,154385376E1;-8,406677246E0;4,521741359E1
2,881489833E0;-1,550241089E1;-4,156047821E1;-8,430267334E0;4,515160573E1
2,891531833E0;-1,556253052E1;-4,149463654E1;-8,332489014E0;4,509354267E1
2,901572833E0;-1,588844299E1;-4,153444672E1;-8,422271729E0;4,526022035E1
2,911614833E0;-1,589871216E1;-4,129063416E1;-8,561462402E0;4,506644157E1
2,921656833E0;-1,580340576E1;-4,139627838E1;-8,393829346E0;4,509829119E1
2,931698833E0;-1,577592468E1;-4,149733734E1;-8,224700928E0;4,515035450E1
2,941740833E0;-1,552554321E1;-4,160146332E1;-8,441406250E0;4,519935378E1
2,951782833E0;-1,589251709E1;-4,164057159E1;-8,205108643E0;4,531923554E1
2,961823833E0;-1,556974792E1;-4,182083130E1;-8,133361816E0;4,536023099E1
2,971865833E0;-1,567413330E1;-4,169960022E1;-8,138000488E0;4,528534161E1
2,981907833E0;-1,523219299E1;-4,200983429E1;-7,955261230E0;4,538867768E1
2,991949833E0;-1,529690552E1;-4,193689728E1;-7,935424805E0;4,533949314E1
3,001991833E0;-1,539578247E1;-4,189474487E1;-8,230499268E0;4,538657163E1
3,012032833E0;-1,537362671E1;-4,180323029E1;-8,161743164E0;4,528214341E1
3,022074833E0;-1,504927063E1;-4,176877594E1;-8,287628174E0;4,516410046E1
3,032116833E0;-1,519413757E1;-4,164484406E1;-8,408020020E0;4,512039066E1
3,042158833E0;-1,528002930E1;-4,162104034E1;-8,032836914E0;4,505903642E1
3,052200833E0;-1,544024658E1;-4,156085968E1;-8,092926025E0;4,506885536E1
3,062241833E0;-1,548696899E1;-4,150425720E1;-8,340881348E0;4,507793114E1
3,072283833E0;-1,563412476E1;-4,159614563E1;-8,488891602E0;4,524076114E1
3,082325833E0;-1,541735840E1;-4,129166412E1;-8,350219727E0;4,486003383E1
3,092367833E0;-1,540611267E1;-4,150675964E1;-8,680023193E0;4,511654027E1
3,102409833E0;-1,530212402E1;-4,126470947E1;-8,586547852E0;4,484038416E1
3,112450833E0;-1,538940430E1;-4,148372650E1;-8,338043213E0;4,502506295E1
3,122492833E0;-1,506997681E1;-4,154792786E1;-8,357116699E0;4,497972776E1
3,132534833E0;-1,508085632E1;-4,162088013E1;-8,593414307E0;4,509519552E1
3,142576833E0;-1,513555908E1;-4,127626038E1;-8,677947998E0;4,481206981E1
3,152618833E0;-1,535688782E1;-4,132249451E1;-8,579895020E0;4,491099146E1
3,162659833E0;-1,529121399E1;-4,145908356E1;-8,777893066E0;4,505250538E1
3,172701833E0;-1,554640198E1;-4,126384735E1;-8,473327637E0;4,490203775E1
3,182743833E0;-1,502868652E1;-4,141458130E1;-8,891265869E0;4,494533982E1
3,192785833E0;-1,522116089E1;-4,113338470E1;-8,507629395E0;4,467682659E1
3,202827833E0;-1,517709351E1;-4,146091461E1;-8,709228516E0;4,500224738E1
