"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
2,529736750E0;-4,320816040E0;-4,116172791E0;-5,090817261E1;5,125674949E1
2,539778750E0;-4,331405640E0;-3,966718674E0;-5,074917603E1;5,108791246E1
2,549820750E0;-4,482086182E0;-3,922260284E0;-5,085247803E1;5,120007562E1
2,559862750E0;-4,548110962E0;-4,214197159E0;-5,110284424E1;5,147762097E1
2,569905750E0;-4,690628052E0;-4,223459244E0;-5,113821411E1;5,152627041E1
2,579951167E0;-4,453002930E0;-4,030569077E0;-5,121133423E1;5,156234552E1
2,589993167E0;-4,552917480E0;-4,206880569E0;-5,083078003E1;5,120737349E1
2,600036167E0;-4,516387939E0;-4,165575027E0;-5,115051270E1;5,151819799E1
2,610078167E0;-4,339889526E0;-4,168970108E0;-5,122589111E1;5,157816276E1
2,620120167E0;-4,627670288E0;-4,206047058E0;-5,127728271E1;5,165719589E1
2,630162167E0;-4,811111450E0;-4,113409042E0;-5,124191284E1;5,163139122E1
2,640205167E0;-4,471923828E0;-4,146001816E0;-5,098129272E1;5,134471386E1
2,650247167E0;-4,669235229E0;-4,135782242E0;-5,120281982E1;5,158134557E1
2,660289167E0;-4,378952026E0;-4,269191742E0;-5,115512085E1;5,151939060E1
2,670331167E0;-4,620758057E0;-3,897321701E0;-5,096218872E1;5,131944272E1
2,680374167E0;-4,049942017E0;-4,047681808E0;-5,127758789E1;5,159628648E1
2,690416167E0;-4,238754272E0;-4,189821243E0;-5,117507935E1;5,152097035E1
2,700458167E0;-4,336410522E0;-4,077800751E0;-5,107968140E1;5,142535140E1
2,710500167E0;-4,235702515E0;-3,829292297E0;-5,110012817E1;5,141816561E1
2,720543167E0;-4,243240356E0;-3,866020203E0;-5,083554077E1;5,115861029E1
2,730585167E0;-4,504257202E0;-3,959390640E0;-5,092156982E1;5,127349589E1
2,740627167E0;-4,625549316E0;-4,077987671E0;-5,094903564E1;5,132085271E1
2,750669167E0;-4,635086060E0;-4,157075882E0;-5,105905151E1;5,143726319E1
2,760712167E0;-4,462570190E0;-4,171342850E0;-5,125454712E1;5,161727651E1
2,770754167E0;-4,563064575E0;-4,099472046E0;-5,116668701E1;5,153306792E1
2,780796167E0;-4,478652954E0;-4,107049942E0;-5,147348022E1;5,183093051E1
2,790838167E0;-4,451400757E0;-3,904464722E0;-5,125445557E1;5,159533922E1
2,800881167E0;-4,197845459E0;-4,082277298E0;-5,086361694E1;5,119955491E1
2,810923167E0;-4,110183716E0;-3,840192795E0;-5,093499756E1;5,124465501E1
2,820965167E0;-4,299270630E0;-3,940818787E0;-5,106536865E1;5,139733122E1
2,831007167E0;-4,702926636E0;-4,148633957E0;-5,102209473E1;5,140605833E1
2,841050167E0;-4,393981934E0;-3,990245819E0;-5,084823608E1;5,119347861E1
2,851092167E0;-4,408645630E0;-4,035747528E0;-5,080081177E1;5,115120615E1
2,861134167E0;-4,297714233E0;-4,215635300E0;-5,088986206E1;5,124470694E1
2,871176167E0;-4,385681152E0;-4,091413498E0;-5,074124146E1;5,109449528E1
2,881219167E0;-4,607055664E0;-3,950283051E0;-5,083566284E1;5,119662406E1
2,891261167E0;-4,560195923E0;-3,810911179E0;-5,070428467E1;5,105137525E1
2,901303167E0;-4,686416626E0;-4,035390854E0;-5,061859131E1;5,099498668E1
2,911345167E0;-4,434066772E0;-3,853822708E0;-5,071881104E1;5,105791506E1
2,921388167E0;-4,404205322E0;-3,863864899E0;-5,044195557E1;5,078107283E1
2,931430167E0;-4,542755127E0;-3,916872025E0;-5,034649658E1;5,070254657E1
2,941472167E0;-4,726150513E0;-3,867498398E0;-5,062530518E1;5,099230890E1
2,951514167E0;-4,393722534E0;-3,844768524E0;-5,063494873E1;5,097043335E1
2,961557167E0;-4,227050781E0;-4,173671722E0;-5,085070801E1;5,119650378E1
2,971599167E0;-4,294281006E0;-4,117109299E0;-5,042141724E1;5,077116066E1
2,981641167E0;-4,306518555E0;-4,197410583E0;-5,056820679E1;5,092453137E1
2,991683167E0;-4,504669189E0;-4,115886688E0;-5,094335938E1;5,130748905E1
3,001726167E0;-4,541473389E0;-4,064825058E0;-5,052746582E1;5,089373818E1
3,011768167E0;-4,321838379E0;-3,882251740E0;-5,072012329E1;5,105174896E1
3,021810167E0;-4,425949097E0;-3,985963821E0;-5,085052490E1;5,119817200E1
3,031852167E0;-4,294906616E0;-3,779346466E0;-5,066217041E1;5,098416610E1
3,041895167E0;-4,701446533E0;-4,070562363E0;-5,071206665E1;5,109194439E1
3,051937167E0;-4,447067261E0;-4,257780075E0;-5,080584717E1;5,117752637E1
3,061979167E0;-4,512115479E0;-4,397857666E0;-5,097610474E1;5,136403014E1
3,072021167E0;-4,446502686E0;-4,049835205E0;-5,067315674E1;5,102882877E1
3,082064167E0;-4,269363403E0;-4,129404068E0;-5,096136475E1;5,130633624E1
3,092106167E0;-4,526672363E0;-4,155466080E0;-5,087380981E1;5,124356727E1
3,102148167E0;-4,587707520E0;-4,050678253E0;-5,073312378E1;5,110092859E1
3,112190167E0;-4,406768799E0;-4,318195343E0;-5,076013184E1;5,113372083E1
3,122233167E0;-4,406814575E0;-4,235036850E0;-5,100927734E1;5,137413675E1
3,132275167E0;-4,301315308E0;-4,036384583E0;-5,068286133E1;5,102495611E1
3,142317167E0;-4,428543091E0;-4,153881073E0;-5,112689209E1;5,148617112E1
3,152359167E0;-4,677047729E0;-4,078695297E0;-5,090582275E1;5,128268052E1
